code,year,date,headline,kind,asat_date,pdf_id,month,asat_month
GCI,2022,2022-04-01,Update - Dividend/Distribution - GCI,dividend,,2505784,2022-04,NaT
GCI,2022,2022-03-24,Dividend/Distribution - GCI,dividend,,2502415,2022-03,NaT
GCI,2022,2022-03-01,Update - Dividend/Distribution - GCI,dividend,,2494104,2022-03,NaT
GCI,2022,2022-02-21,Dividend/Distribution - GCI,dividend,,2489097,2022-02,NaT
GCI,2022,2022-02-01,Update - Dividend/Distribution - GCI,dividend,,2482046,2022-02,NaT
GCI,2022,2022-01-21,Dividend/Distribution - GCI,dividend,,2477742,2022-01,NaT
GCI,2022,2022-01-04,Update - Dividend/Distribution - GCI,dividend,,2472862,2022-01,NaT
GCI,2023,2023-12-21,Dividend/Distribution - GCI,dividend,,2757458,2023-12,NaT
GCI,2023,2023-12-01,Update - Dividend/Distribution - GCI,dividend,,2749118,2023-12,NaT
GCI,2023,2023-11-23,Dividend/Distribution - GCI,dividend,,2744557,2023-11,NaT
GCI,2023,2023-11-01,Update - Dividend/Distribution - GCI,dividend,,2734966,2023-11,NaT
GCI,2023,2023-10-24,Dividend/Distribution - GCI,dividend,,2729528,2023-10,NaT
GCI,2023,2023-10-03,Update - Dividend/Distribution - GCI,dividend,,2720591,2023-10,NaT
GCI,2023,2023-09-22,Dividend/Distribution - GCI,dividend,,2715365,2023-09,NaT
GCI,2023,2023-09-01,Update - Dividend/Distribution - GCI,dividend,,2706873,2023-09,NaT
GCI,2023,2023-08-28,Dividend/Distribution - GCI,dividend,,2703454,2023-08,NaT
GCI,2023,2023-08-01,Update - Dividend/Distribution - GCI,dividend,,2693148,2023-08,NaT
GCI,2023,2023-07-24,Dividend/Distribution - GCI,dividend,,2689498,2023-07,NaT
GCI,2023,2023-07-03,Update - Dividend/Distribution - GCI,dividend,,2682477,2023-07,NaT
GCI,2023,2023-06-23,Dividend/Distribution - GCI,dividend,,2679084,2023-06,NaT
GCI,2023,2023-06-01,Update - Dividend/Distribution - GCI,dividend,,2672136,2023-06,NaT
GCI,2023,2023-05-24,Dividend/Distribution - GCI,dividend,,2669168,2023-05,NaT
GCI,2023,2023-05-01,Update - Dividend/Distribution - GCI,dividend,,2660952,2023-05,NaT
GCI,2023,2023-04-20,Dividend/Distribution - GCI,dividend,,2656436,2023-04,NaT
GCI,2023,2023-04-03,Update - Dividend/Distribution - GCI,dividend,,2650697,2023-04,NaT
GCI,2023,2023-03-24,Dividend/Distribution - GCI,dividend,,2647409,2023-03,NaT
GCI,2023,2023-03-01,Update - Dividend/Distribution - GCI,dividend,,2638641,2023-03,NaT
GCI,2023,2023-02-22,Dividend/Distribution - GCI,dividend,,2634286,2023-02,NaT
GCI,2023,2023-02-01,Update - Dividend/Distribution - GCI,dividend,,2627140,2023-02,NaT
GCI,2023,2023-01-23,Dividend/Distribution - GCI,dividend,,2623197,2023-01,NaT
GCI,2023,2023-01-03,Update - Dividend/Distribution - GCI,dividend,,2618126,2023-01,NaT
GCI,2024,2024-12-20,Dividend/Distribution - GCI,dividend,,2898847,2024-12,NaT
GCI,2024,2024-12-02,Update - Dividend/Distribution - GCI,dividend,,2890237,2024-12,NaT
GCI,2024,2024-11-22,Dividend/Distribution - GCI,dividend,,2885499,2024-11,NaT
GCI,2024,2024-11-01,Update - Dividend/Distribution - GCI,dividend,,2877062,2024-11,NaT
GCI,2024,2024-10-24,Dividend/Distribution - GCI,dividend,,2871886,2024-10,NaT
GCI,2024,2024-10-01,Update - Dividend/Distribution - GCI,dividend,,2861800,2024-10,NaT
GCI,2024,2024-09-23,Dividend/Distribution - GCI,dividend,,2857078,2024-09,NaT
GCI,2024,2024-09-02,Update - Dividend/Distribution - GCI,dividend,,2848509,2024-09,NaT
GCI,2024,2024-08-23,Dividend/Distribution - GCI,dividend,,2843253,2024-08,NaT
GCI,2024,2024-08-01,Update - Dividend/Distribution - GCI,dividend,,2835250,2024-08,NaT
GCI,2024,2024-07-24,Dividend/Distribution - GCI,dividend,,2831703,2024-07,NaT
GCI,2024,2024-07-01,Update - Dividend/Distribution - GCI,dividend,,2823687,2024-07,NaT
GCI,2024,2024-06-20,Dividend/Distribution - GCI,dividend,,2820112,2024-06,NaT
GCI,2024,2024-06-03,Update - Dividend/Distribution - GCI,dividend,,2814084,2024-06,NaT
GCI,2024,2024-05-24,Dividend/Distribution - GCI,dividend,,2810943,2024-05,NaT
GCI,2024,2024-05-01,Update - Dividend/Distribution - GCI,dividend,,2802678,2024-05,NaT
GCI,2024,2024-04-22,Dividend/Distribution - GCI,dividend,,2798485,2024-04,NaT
GCI,2024,2024-04-02,Update - Dividend/Distribution - GCI,dividend,,2791378,2024-04,NaT
GCI,2024,2024-03-21,Dividend/Distribution - GCI,dividend,,2787923,2024-03,NaT
GCI,2024,2024-03-01,Update - Dividend/Distribution - GCI,dividend,,2780704,2024-03,NaT
GCI,2024,2024-02-22,Dividend/Distribution - GCI,dividend,,2776335,2024-02,NaT
GCI,2024,2024-02-01,Notification of dividend/Distribution Appendix 3A.1,dividend,,2769034,2024-02,NaT
GCI,2024,2024-01-23,Dividend/Distribution - GCI,dividend,,2765217,2024-01,NaT
GCI,2024,2024-01-02,Update - Dividend/Distribution - GCI,dividend,,2759831,2024-01,NaT
GCI,2025,2025-12-23,Dividend/Distribution - GCI,dividend,,3044809,2025-12,NaT
GCI,2025,2025-12-02,Confirmation of Distribution Amount - 30 November 2025,dividend,,3035758,2025-12,NaT
GCI,2025,2025-11-24,Dividend/Distribution - GCI,dividend,,3030852,2025-11,NaT
GCI,2025,2025-11-03,Update - Dividend/Distribution - GCI,dividend,,3020056,2025-11,NaT
GCI,2025,2025-10-24,Dividend/Distribution - GCI,dividend,,3014949,2025-10,NaT
GCI,2025,2025-10-01,Update - Dividend/Distribution - GCI,dividend,,3003677,2025-10,NaT
GCI,2025,2025-09-23,Dividend/Distribution - GCI,dividend,,2998839,2025-09,NaT
GCI,2025,2025-09-01,Update - Dividend/Distribution - GCI,dividend,,2989275,2025-09,NaT
GCI,2025,2025-08-22,Dividend/Distribution - GCI,dividend,,2983983,2025-08,NaT
GCI,2025,2025-08-01,Update - Dividend/Distribution - GCI,dividend,,2975880,2025-08,NaT
GCI,2025,2025-07-25,Dividend/Distribution - GCI,dividend,,2972748,2025-07,NaT
GCI,2025,2025-07-01,Update - Dividend/Distribution - GCI,dividend,,2964429,2025-07,NaT
GCI,2025,2025-06-24,Dividend/Distribution - GCI,dividend,,2961418,2025-06,NaT
GCI,2025,2025-06-02,Update - Dividend/Distribution - GCI,dividend,,2954344,2025-06,NaT
GCI,2025,2025-05-23,Dividend/Distribution - GCI,dividend,,2951513,2025-05,NaT
GCI,2025,2025-05-01,Update - Dividend/Distribution - GCI,dividend,,2943838,2025-05,NaT
GCI,2025,2025-04-23,Dividend/Distribution - GCI,dividend,,2940293,2025-04,NaT
GCI,2025,2025-04-01,Update - Dividend/Distribution - GCI,dividend,,2932788,2025-04,NaT
GCI,2025,2025-03-24,Dividend/Distribution - GCI,dividend,,2929561,2025-03,NaT
GCI,2025,2025-03-03,Appendix 3A 1 Notification of Dividend / Distribution,dividend,,2921838,2025-03,NaT
GCI,2025,2025-02-21,Dividend/Distribution - GCI,dividend,,2917245,2025-02,NaT
GCI,2025,2025-02-03,Update - Dividend/Distribution - GCI,dividend,,2910220,2025-02,NaT
GCI,2025,2025-01-23,Dividend/Distribution - GCI,dividend,,2906680,2025-01,NaT
GCI,2025,2025-01-02,Update - Dividend/Distribution - GCI,dividend,,2901265,2025-01,NaT
GCI,2026,2026-08-25,Dividend/Distribution - GCI,dividend,,3129839,2026-08,NaT
GCI,2026,2026-08-03,Update - Dividend/Distribution - GCI,dividend,,3121346,2026-08,NaT
GCI,2026,2026-07-27,Dividend/Distribution - GCI,dividend,,3118456,2026-07,NaT
GCI,2026,2026-07-01,Update - Dividend/Distribution - GCI,dividend,,3110235,2026-07,NaT
GCI,2026,2026-06-24,Dividend/Distribution - GCI,dividend,,3107274,2026-06,NaT
GCI,2026,2026-06-01,Update - Dividend/Distribution - GCI,dividend,,3099662,2026-06,NaT
GCI,2026,2026-05-22,Dividend/Distribution - GCI,dividend,,3096745,2026-05,NaT
GCI,2026,2026-05-01,Update - Dividend/Distribution - GCI,dividend,,3089335,2026-05,NaT
GCI,2026,2026-04-23,Dividend/Distribution - GCI,dividend,,3085708,2026-04,NaT
GCI,2026,2026-04-01,Update - Dividend/Distribution - GCI,dividend,,3078442,2026-04,NaT
GCI,2026,2026-03-25,Dividend/Distribution - GCI,dividend,,3075748,2026-03,NaT
GCI,2026,2026-03-02,Update - Dividend/Distribution - GCI,dividend,,3067260,2026-03,NaT
GCI,2026,2026-02-20,Dividend/Distribution - GCI,dividend,,3062789,2026-02,NaT
GCI,2026,2026-02-02,Update - Dividend/Distribution - GCI,dividend,,3055713,2026-02,NaT
GCI,2026,2026-01-23,Dividend/Distribution - GCI,dividend,,3052445,2026-01,NaT
GCI,2026,2026-01-02,Update - Dividend/Distribution - GCI,dividend,,3046641,2026-01,NaT
GLS,2025,2025-09-11,Update - Dividend/Distribution - PMC,dividend,,2994099,2025-09,NaT
GLS,2025,2025-09-05,Update - Dividend/Distribution - PMC,dividend,,2991685,2025-09,NaT
GLS,2025,2025-08-20,Dividend/Distribution - PMC,dividend,,2982853,2025-08,NaT
GLS,2025,2025-07-16,Worked examples of special dividend and Scheme consideration,dividend,,2969917,2025-07,NaT
GLS,2025,2025-03-14,Update - Dividend/Distribution - PMC,dividend,,2926789,2025-03,NaT
GLS,2025,2025-03-13,Update - Dividend/Distribution - PMC,dividend,,2926045,2025-03,NaT
GLS,2025,2025-02-27,Dividend/Distribution - PMC,dividend,,2919982,2025-02,NaT
GLS,2026,2026-08-26,GLS Appendix 3A.1 - Notification of Dividend/Distribution,dividend,,3130314,2026-08,NaT
GLS,2026,2026-03-12,Update - Dividend/Distribution - GLS,dividend,,3071416,2026-03,NaT
GLS,2026,2026-03-09,Update - Dividend/Distribution - GLS,dividend,,3069884,2026-03,NaT
GLS,2026,2026-02-23,Dividend/Distribution - GLS,dividend,,3063396,2026-02,NaT
GVF,2016,2016-10-18,Update - Dividend/Distribution - GVF,dividend,,1790758,2016-10,NaT
GVF,2016,2016-09-27,Update - Dividend/Distribution - GVF,dividend,,1782880,2016-09,NaT
GVF,2016,2016-08-26,Dividend/Distribution - GVF,dividend,,1772041,2016-08,NaT
GVF,2016,2016-04-22,Dividend Reinvestment Plan Update,dividend,,1733480,2016-04,NaT
GVF,2016,2016-03-23,Dividend Reinvestment Plan,dividend,,1725264,2016-03,NaT
GVF,2016,2016-03-14,Dividend Reinvestment Plan,dividend,,1721915,2016-03,NaT
GVF,2016,2016-03-14,Global Value Fund announces new Dividend Reinvestment Plan,dividend,,1721914,2016-03,NaT
GVF,2016,2016-01-11,Corrective Announcement Ex-Dividend Date,dividend,,1702451,2016-01,NaT
GVF,2016,2016-01-11,Dividend/Distribution - GVF,dividend,,1702247,2016-01,NaT
GVF,2016,2016-01-11,Dividend announcement and portfolio update,dividend,,1702209,2016-01,NaT
GVF,2017,2017-10-19,Update - Dividend/Distribution - GVF,dividend,,1909955,2017-10,NaT
GVF,2017,2017-08-29,"GVF significantly outperforms, increases full year dividend",dividend,,1889615,2017-08,NaT
GVF,2017,2017-08-29,Dividend/Distribution - GVF,dividend,,1889613,2017-08,NaT
GVF,2017,2017-04-13,Update - Dividend/Distribution - GVF,dividend,,1848031,2017-04,NaT
GVF,2017,2017-02-13,Dividend/Distribution - GVF,dividend,,1827599,2017-02,NaT
GVF,2017,2017-02-13,FY17 Interim Dividend and SPP Offer,dividend,,1827597,2017-02,NaT
GVF,2018,2018-10-19,Update - Dividend/Distribution - GVF,dividend,,2036240,2018-10,NaT
GVF,2018,2018-09-07,Update - Dividend/Distribution - GVF,dividend,,2020299,2018-09,NaT
GVF,2018,2018-08-30,GVF outperforms and lifts franking rate on dividends,dividend,,2016431,2018-08,NaT
GVF,2018,2018-08-30,Dividend/Distribution - GVF,dividend,,2016425,2018-08,NaT
GVF,2018,2018-05-01,Update - Dividend/Distribution - GVF,dividend,,1977599,2018-05,NaT
GVF,2018,2018-02-07,GVF declares dividend and provides portfolio update,dividend,,1948367,2018-02,NaT
GVF,2018,2018-02-07,Dividend/Distribution - GVF,dividend,,1948362,2018-02,NaT
GVF,2019,2019-11-01,Update - Dividend/Distribution - DRP Price,dividend,,2168472,2019-11,NaT
GVF,2019,2019-08-29,GVF Protects Capital &amp; Increases Grossed-up Dividend,dividend,,2140335,2019-08,NaT
GVF,2019,2019-08-29,Dividend/Distribution - GVF,dividend,,2140331,2019-08,NaT
GVF,2019,2019-05-10,Update - Dividend/Distribution - GVF,dividend,,2104610,2019-05,NaT
GVF,2019,2019-04-11,Update - Dividend/Distribution - GVF,dividend,,2095299,2019-04,NaT
GVF,2019,2019-02-28,Dividend/Distribution - GVF,dividend,,2081153,2019-02,NaT
GVF,2020,2020-08-21,GVF protects capital and maintains dividend,dividend,,2269983,2020-08,NaT
GVF,2020,2020-08-21,Dividend/Distribution - GVF,dividend,,2269976,2020-08,NaT
GVF,2020,2020-04-07,Update - Dividend/Distribution - GVF,dividend,,2222983,2020-04,NaT
GVF,2020,2020-03-09,Update - Dividend/Distribution - GVF,dividend,,2211747,2020-03,NaT
GVF,2020,2020-02-20,Dividend/Distribution - GVF,dividend,,2204749,2020-02,NaT
GVF,2021,2021-10-22,Update - Dividend/Distribution - GVF,dividend,,2439386,2021-10,NaT
GVF,2021,2021-08-30,GVF delivers record performance and lifts dividend 14%,dividend,,2414221,2021-08,NaT
GVF,2021,2021-08-30,Dividend/Distribution - GVF,dividend,,2414155,2021-08,NaT
GVF,2021,2021-05-07,Update - Dividend/Distribution - GVF,dividend,,2372442,2021-05,NaT
GVF,2021,2021-05-06,Update - Dividend/Distribution - GVF,dividend,,2371974,2021-05,NaT
GVF,2021,2021-02-26,GVF increases dividend after record December half,dividend,,2347140,2021-02,NaT
GVF,2021,2021-02-26,Dividend/Distribution - GVF,dividend,,2347134,2021-02,NaT
GVF,2022,2022-10-26,Update - Dividend/Distribution - GVF,dividend,,2587979,2022-10,NaT
GVF,2022,2022-08-24,Dividend/Distribution - GVF,dividend,,2557456,2022-08,NaT
GVF,2022,2022-07-26,GVF amends Dividend Reinvestment Plan Rules,dividend,,2545401,2022-07,NaT
GVF,2022,2022-05-06,Update - Dividend/Distribution - GVF,dividend,,2518974,2022-05,NaT
GVF,2022,2022-02-28,Update - Dividend/Distribution - GVF,dividend,,2493254,2022-02,NaT
GVF,2022,2022-02-28,Dividend/Distribution - GVF,dividend,,2493172,2022-02,NaT
GVF,2023,2023-11-21,Update - Dividend/Distribution - GVF,dividend,,2743044,2023-11,NaT
GVF,2023,2023-08-31,Update - Dividend/Distribution - GVF,dividend,,2706224,2023-08,NaT
GVF,2023,2023-08-30,Dividend/Distribution - GVF,dividend,,2705020,2023-08,NaT
GVF,2023,2023-05-11,Update - Dividend/Distribution - GVF,dividend,,2664981,2023-05,NaT
GVF,2023,2023-02-28,Dividend/Distribution - GVF,dividend,,2637441,2023-02,NaT
GVF,2024,2024-11-01,Update - Dividend/Distribution - GVF,dividend,,2877275,2024-11,NaT
GVF,2024,2024-09-24,Update - Dividend/Distribution - GVF,dividend,,2857414,2024-09,NaT
GVF,2024,2024-08-29,Dividend/Distribution - GVF,dividend,,2846406,2024-08,NaT
GVF,2024,2024-05-23,Update - Dividend/Distribution - GVF,dividend,,2810610,2024-05,NaT
GVF,2024,2024-05-07,Dividend/Distribution - GVF,dividend,,2804776,2024-05,NaT
GVF,2024,2024-05-07,GVF declares one cent special fully franked dividend,dividend,,2804764,2024-05,NaT
GVF,2024,2024-02-29,Dividend/Distribution - GVF,dividend,,2780220,2024-02,NaT
GVF,2025,2025-10-20,Update - Dividend/Distribution - GVF,dividend,,3012389,2025-10,NaT
GVF,2025,2025-08-29,Dividend/Distribution - GVF,dividend,,2988280,2025-08,NaT
GVF,2025,2025-05-12,Update - Dividend/Distribution - GVF,dividend,,2947233,2025-05,NaT
GVF,2025,2025-02-27,Dividend/Distribution - GVF,dividend,,2919959,2025-02,NaT
GVF,2026,2026-05-14,Update - Dividend/Distribution - GVF,dividend,,3093995,2026-05,NaT
GVF,2026,2026-02-27,Dividend/Distribution - GVF,dividend,,3066446,2026-02,NaT
HCF,2022,2022-10-21,Distribution Schedule,dividend,,2585989,2022-10,NaT
HCF,2023,2023-08-24,Dividend/Distribution - HCF,dividend,,2701978,2023-08,NaT
HCF,2023,2023-02-27,Dividend/Distribution - HCF,dividend,,2636820,2023-02,NaT
HCF,2024,2024-08-27,Dividend/Distribution - HCF,dividend,,2844441,2024-08,NaT
HCF,2024,2024-02-27,Dividend/Distribution - HCF,dividend,,2778200,2024-02,NaT
HCF,2025,2025-05-01,In-specie distribution and Board changes,dividend,,2943709,2025-05,NaT
HCF,2025,2025-04-29,Update on Distribution of Assets,dividend,,2941936,2025-04,NaT
HM1,2018,2018-11-09,Distribution Schedule,dividend,,2046308,2018-11,NaT
HM1,2020,2020-02-27,Announcement of Dividend Reinvestment Plan,dividend,,2207603,2020-02,NaT
HM1,2021,2021-04-15,Update - Dividend/Distribution - HM1,dividend,,2363883,2021-04,NaT
HM1,2021,2021-02-24,Dividend/Distribution - HM1,dividend,,2345430,2021-02,NaT
HM1,2022,2022-04-12,Update - Dividend/Distribution - HM1,dividend,,2509810,2022-04,NaT
HM1,2022,2022-04-12,Correction to DRP Issue Price for 2022 Dividend,dividend,,2509809,2022-04,NaT
HM1,2022,2022-04-07,Update - Dividend/Distribution - HM1,dividend,,2508190,2022-04,NaT
HM1,2022,2022-04-07,Confirmation of DRP Issue Price for 2022 Dividend,dividend,,2508182,2022-04,NaT
HM1,2022,2022-02-23,Dividend/Distribution - HM1,dividend,,2490243,2022-02,NaT
HM1,2023,2023-10-19,Update - Dividend/Distribution - HM1,dividend,,2727650,2023-10,NaT
HM1,2023,2023-08-30,Dividend/Distribution - HM1,dividend,,2704832,2023-08,NaT
HM1,2023,2023-04-17,Market Update On Dividend Re-Investment Plan,dividend,,2655082,2023-04,NaT
HM1,2023,2023-04-06,Update - Dividend/Distribution - HM1,dividend,,2652572,2023-04,NaT
HM1,2023,2023-02-22,Dividend/Distribution - HM1,dividend,,2634617,2023-02,NaT
HM1,2024,2024-10-14,Update - Dividend/Distribution - HM1,dividend,,2867266,2024-10,NaT
HM1,2024,2024-09-13,Update - Dividend/Distribution - HM1,dividend,,2853346,2024-09,NaT
HM1,2024,2024-08-28,Update - Dividend/Distribution - HM1,dividend,,2845687,2024-08,NaT
HM1,2024,2024-08-28,Dividend/Distribution - HM1,dividend,,2845447,2024-08,NaT
HM1,2024,2024-04-15,Update - Dividend/Distribution - HM1,dividend,,2796056,2024-04,NaT
HM1,2024,2024-02-22,Dividend/Distribution - HM1,dividend,,2776329,2024-02,NaT
HM1,2025,2025-10-10,Update - Dividend/Distribution - HM1,dividend,,3008088,2025-10,NaT
HM1,2025,2025-08-29,Dividend/Distribution - HM1,dividend,,2988041,2025-08,NaT
HM1,2025,2025-03-31,Update - Dividend/Distribution - HM1,dividend,,2931952,2025-03,NaT
HM1,2025,2025-02-03,Dividend/Distribution - HM1,dividend,,2910065,2025-02,NaT
HM1,2025,2025-02-03,Dividend Announcement,dividend,,2910057,2025-02,NaT
HM1,2026,2026-08-26,Dividend/Distribution - HM1,dividend,,3130373,2026-08,NaT
HM1,2026,2026-04-08,Update - Dividend/Distribution - HM1,dividend,,3080376,2026-04,NaT
HM1,2026,2026-02-18,Dividend/Distribution - HM1,dividend,,3061601,2026-02,NaT
IBC,2016,2016-12-09,Dividend/Distribution - IBC,dividend,,1811505,2016-12,NaT
IBC,2016,2016-08-10,Media Release - Dividend Announcement,dividend,,1765853,2016-08,NaT
IBC,2016,2016-08-10,Dividend/Distribution - IBC,dividend,,1765844,2016-08,NaT
IBC,2016,2016-06-08,Dividend/Distribution - IBC,dividend,,1747462,2016-06,NaT
IBC,2017,2017-08-24,Dividend/Distribution - IBC,dividend,,1887618,2017-08,NaT
IBC,2017,2017-02-17,Dividend/Distribution - IBC,dividend,,1829414,2017-02,NaT
IBC,2018,2018-08-17,Dividend/Distribution - IBC,dividend,,2010633,2018-08,NaT
IBC,2018,2018-02-08,Dividend/Distribution - IBC,dividend,,1948917,2018-02,NaT
IBC,2019,2019-06-13,Media Release- Special Dividend,dividend,,2114016,2019-06,NaT
IBC,2019,2019-06-11,Dividend/Distribution - IBC,dividend,,2113127,2019-06,NaT
IBC,2019,2019-03-12,Dividend/Distribution - IBC,dividend,,2085433,2019-03,NaT
IBC,2020,2020-06-10,Dividend/Distribution - IBC,dividend,,2243248,2020-06,NaT
IBC,2020,2020-02-13,Dividend/Distribution - IBC,dividend,,2202175,2020-02,NaT
IBC,2021,2021-08-25,Dividend/Distribution - IBC,dividend,,2412014,2021-08,NaT
IBC,2021,2021-02-19,Dividend/Distribution - IBC,dividend,,2343496,2021-02,NaT
IBC,2022,2022-08-25,Dividend/Distribution - IBC,dividend,,2558170,2022-08,NaT
IBC,2022,2022-02-18,Dividend/Distribution - IBC,dividend,,2488268,2022-02,NaT
IBC,2023,2023-08-24,Dividend/Distribution - IBC,dividend,,2701938,2023-08,NaT
IBC,2023,2023-02-17,Dividend/Distribution - IBC,dividend,,2632576,2023-02,NaT
IBC,2024,2024-08-23,Dividend/Distribution - IBC,dividend,,2843381,2024-08,NaT
IBC,2024,2024-02-16,Dividend/Distribution - IBC,dividend,,2773857,2024-02,NaT
IBC,2025,2025-08-26,Dividend/Distribution - IBC,dividend,,2985769,2025-08,NaT
IBC,2025,2025-02-25,Dividend/Distribution - IBC,dividend,,2918489,2025-02,NaT
IBC,2026,2026-08-19,Dividend/Distribution - IBC,dividend,,3126971,2026-08,NaT
IBC,2026,2026-05-08,Dividend/Distribution - IBC,dividend,,3092191,2026-05,NaT
IBC,2026,2026-02-25,Dividend/Distribution - IBC,dividend,,3064807,2026-02,NaT
KAT,2016,2016-11-18,Dividend Reinvestment Plan Price Announcement,dividend,,1803850,2016-11,NaT
KAT,2016,2016-10-18,Dividend/Distribution - KAT,dividend,,1790737,2016-10,NaT
KAT,2016,2016-09-09,Update - Dividend/Distribution - KAT,dividend,,1777516,2016-09,NaT
KAT,2016,2016-08-09,Dividend/Distribution - KAT,dividend,,1765551,2016-08,NaT
KAT,2016,2016-05-23,Update - Dividend/Distribution - KAT,dividend,,1742841,2016-05,NaT
KAT,2016,2016-04-21,Dividend/Distribution - KAT,dividend,,1733287,2016-04,NaT
KAT,2016,2016-03-04,Update - Dividend/Distribution - KAT,dividend,,1719508,2016-03,NaT
KAT,2016,2016-02-03,Dividend/Distribution - KAT,dividend,,1708752,2016-02,NaT
KAT,2017,2017-11-23,Update - Dividend/Distribution - KAT,dividend,,1925140,2017-11,NaT
KAT,2017,2017-10-23,Dividend/Distribution - KAT,dividend,,1911015,2017-10,NaT
KAT,2017,2017-09-11,Update - Dividend/Distribution - KAT,dividend,,1894742,2017-09,NaT
KAT,2017,2017-08-10,Dividend/Distribution - KAT,dividend,,1882478,2017-08,NaT
KAT,2017,2017-05-19,Update - Dividend/Distribution - KAT,dividend,,1858838,2017-05,NaT
KAT,2017,2017-04-20,Dividend/Distribution - KAT,dividend,,1849195,2017-04,NaT
KAT,2017,2017-02-28,Update - Dividend/Distribution - KAT,dividend,,1834130,2017-02,NaT
KAT,2017,2017-01-23,Dividend/Distribution - KAT,dividend,,1821598,2017-01,NaT
