ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02855641
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02855641
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02854605
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02854605
WQG,2024-09,,,1.753,0,False,nta before tax,1.782,dollars,1.0165430690245294,learn,02854410
AUI,2024-09,,,12.28,0,False,is as below weekly pre tax nta per share,12.12,dollars,0.9869706840390879,holdout,02854363
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.327,dollars,0.9667636061487328,holdout,02853979
PGF,2024-09,,,2.1639,0,False,nta before tax accruals,2.07,dollars,0.9566061278247608,learn,02853840
OPH,2024-09,,,3.0685,0,False,company limited ophir asset management pty ltd abn,3.0,dollars,0.9776763891152029,learn,02853790
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02853423
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02853423
CDM,2024-09,,,0.826,0,False,dividend yield based on the pre tax nta of,0.81,dollars,0.980629539951574,learn,02853547
CAM,2024-09,,,0.83,0,False,limited nta nta before tax,0.835,dollars,1.0060240963855422,holdout,02853456
FPP,2024-09,,,0.9517,0,False,during change value per unit,0.9282,dollars,0.9753073447514974,holdout,02852948
KKC,2024-09,,,2.4751,0,False,current nta estimate,2.4508,dollars,0.9901822148600058,learn,02852740
TEK,2024-09,,,0.254,0,False,tax asx code tek structure listed investment,0.243,cents,0.9566929133858267,holdout,02852444
PL8,2024-09,,,1.136,0,False,as at nta per share pre tax nta,1.114,dollars,0.9806338028169016,learn,02852431
MOT,2024-09,is as follows value date nta per unit,dollars,2.1423,1,True,,,,,learn,02851942
PAI,2024-09,,,1.1195,0,False,and communications platinum investment management limited tel fax,1.0,dollars,0.8932559178204557,learn,02851864
PE1,2024-09,,,1.4963,0,False,net asset value,1.5238999999999998,cents,1.0184454988972798,learn,02851805
WAM,2024-09,,,1.5902,0,False,ylno esu lanosrep rof download outline download outline,1.5,dollars,0.9432775751477801,learn,02851284
AMH,2024-09,,,1.32,0,False,pre tax nta per share,1.28,dollars,0.9696969696969697,learn,02851265
RF1,2024-09,,,3.45,0,False,nav per unit of regal investment fund was,3.22,dollars,0.9333333333333333,learn,02851238
TCF,2024-09,net asset value per unit,dollars,5.97,2,True,,,,,learn,02850817
TCF,2024-09,at is as follows nav per unit,dollars,5.97,2,True,,,,,learn,02850817
ECP,2024-09,,,1.863,0,False,unrealised gains at cents cents at,1.76,cents,0.9447128287707998,learn,02849566
HCF,2024-09,unrealised gains nta per share after all taxes,dollars,1.05,1,True,,,,,holdout,02850034
LSF,2024-09,,,3.17,0,False,were nta per ordinary share nta before tax,3.1023,dollars,0.9786435331230284,learn,02849875
MXT,2024-09,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02849617
PIC,2024-09,,,1.304,0,False,nta before tax,1.313,dollars,1.0069018404907975,learn,02848626
GCI,2024-08,on nta per unit as at,dollars,2.0228,1,True,,,,,learn,02845579
LSF,2024-08,,,3.094,0,False,were nta per ordinary share nta before tax,3.1245,dollars,1.009857789269554,learn,02845911
PIC,2024-08,nta before tax,dollars,1.313,2,True,,,,,learn,02845697
PIC,2024-08,was nta per ordinary share nta before tax,dollars,1.313,2,True,,,,,learn,02845697
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0123,dollars,1.0056471764117942,learn,02845608
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02845593
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0117,dollars,1.0053473263368315,learn,02844867
SEC,2024-08,,,2.342,0,False,as at nta per share pre tax nta,2.313,dollars,0.9876174210076858,holdout,02844639
CAM,2024-08,nta before tax,dollars,0.815,3,True,,,,,holdout,02844169
CAM,2024-08,pre tax unaudited nta as at was,dollars,0.815,3,True,,,,,holdout,02844169
CAM,2024-08,for the week ended nta before tax,dollars,0.815,3,True,,,,,holdout,02844169
TGF,2024-08,,,1.8518,0,False,estimated nta pre tax,1.84,dollars,0.9936278215790043,holdout,02844086
DUI,2024-08,,,6.03,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9950248756218905,holdout,02844595
WQG,2024-08,,,1.78,0,False,nta before tax,1.756,dollars,0.9865168539325843,learn,02844723
KKC,2024-08,,,2.4481,0,False,previous nta estimate,2.4578,dollars,1.0039622564437727,learn,02843889
GC1,2024-08,,,0.72,0,False,as at are as follows nta nta,0.7261,dollars,1.0084722222222222,holdout,02843539
PIC,2024-08,nta before tax,dollars,1.313,2,True,,,,,learn,02843532
PIC,2024-08,was nta per ordinary share nta before tax,dollars,1.313,2,True,,,,,learn,02843532
SEC,2024-08,,,2.342,0,False,at estimated nta per share pre tax nta,2.319,dollars,0.9901793339026472,holdout,02842981
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02842796
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0089,dollars,1.0039480259870066,learn,02842136
PIA,2024-08,,,1.2962,0,False,tax on unrealised gains losses nta value after tax,1.3021,cents,1.0045517667026693,holdout,02841741
ALI,2024-08,,,2.53,0,False,and approximate pre tax nta per share,2.55,dollars,1.007905138339921,learn,02841259
PL8,2024-08,,,1.114,0,False,taxes all p a returns are pre tax nta,1.117,dollars,1.0026929982046677,learn,02841070
CAM,2024-08,,,0.815,0,False,nta before tax,0.81,dollars,0.9938650306748468,holdout,02840986
TGF,2024-08,,,1.8518,0,False,estimated nta pre tax,1.83,dollars,0.9882276703747706,holdout,02840912
OPH,2024-08,,,2.9898,0,False,company limited ophir asset management pty ltd abn,3.0,dollars,1.0034115994380897,learn,02840817
VG1,2024-08,,,2.12,0,False,share for vgi partners global investments limited was,2.19,dollars,1.0330188679245282,learn,02840764
PIC,2024-08,,,1.313,0,False,nta before tax,1.299,dollars,0.9893373952779894,learn,02840393
QRI,2024-08,distribution on month end unit price m m,dollars,1.6007,2,True,,,,,holdout,02840307
QRI,2024-08,deployment unit price vs nav annualised return deployment,dollars,1.6007,2,True,,,,,holdout,02840307
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0066,dollars,1.0027986006996503,learn,02840372
FGX,2024-08,,,1.3996,0,False,,,,,learn,02839482
ECL,2024-08,,,4.1143,0,False,all taxes nta after providing for all taxes,4.0413,cents,0.9822570060520622,learn,02839421
PIA,2024-08,,,1.2962,0,False,tax on unrealised gains losses nta value after tax,1.2782,cents,0.9861132541274494,holdout,02839170
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0053,dollars,1.0021489255372316,learn,02838941
FPP,2024-08,,,0.9282,0,False,our view change value per unit,0.9015,dollars,0.9712346477052359,holdout,02838892
WQG,2024-08,,,1.78,0,False,nta before tax,1.708,dollars,0.9595505617977528,learn,02838775
MXT,2024-08,is as follows value date nta per unit,dollars,2.001,1,True,,,,,learn,02838529
GCI,2024-08,,,2.0228,0,False,on nta per unit as at,2.0123,dollars,0.994809175400435,learn,02838484
LSF,2024-08,,,3.094,0,False,were nta per ordinary share nta before tax,3.0618,dollars,0.9895927601809955,learn,02838321
PGF,2024-08,,,2.1717,0,False,nta before tax accruals,2.09,dollars,0.9623797025371829,learn,02838340
MXT,2024-08,is as follows value date nta per unit,dollars,2.001,1,True,,,,,learn,02838050
NSC,2024-08,,,0.53,0,False,return fy fy fy fy fy fy,0.57,dollars,1.0754716981132073,holdout,02837818
LSF,2024-08,,,3.094,0,False,were nta per ordinary share nta before tax,3.0632,dollars,0.9900452488687784,learn,02837807
MOT,2024-08,is as follows value date nta per unit,dollars,2.1411,1,True,,,,,learn,02837684
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02837652
BKI,2024-08,,,1.85,0,False,an external active management fee of amcor plc,1.9,dollars,1.027027027027027,holdout,02837376
PAI,2024-08,,,0.9951,0,False,asia investments limited asx pai monthly report,1.0,dollars,1.0049241282283188,learn,02837273
QRI,2024-08,is as follows value date nta per unit,dollars,1.6007,1,True,,,,,holdout,02837212
ECP,2024-08,,,1.748,0,False,on on unrealised gains unrealised gains at,1.76,cents,1.0068649885583525,learn,02836787
WAA,2024-08,,,0.8173,0,False,liinvveewsitrme esn btu ayn haolyldst s ell years,0.9570000000000001,cents,1.17092866756393,holdout,02837087
LRT,2024-08,,,1.2769,0,False,unit of the trust as at as,1.2441,dollars,0.9743127887853396,learn,02836609
SEC,2024-08,,,2.342,0,False,at estimated nta per share pre tax nta,2.354,dollars,1.005123825789923,holdout,02836417
PGF,2024-08,,,2.1717,0,False,nta before tax accruals,2.07,dollars,0.9531703273932863,learn,02836146
LSF,2024-08,,,3.094,0,False,nta after tax,3.1187,dollars,1.007983193277311,learn,02836081
PCI,2024-07,,,1.107,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1111111111111112,holdout,02834653
GCI,2024-07,,,2.008,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9960159362549801,learn,02834647
ALI,2024-07,,,2.56,0,False,ppl us electric pembina pipeline can midstream energy,2.9,dollars,1.1328125,learn,02833771
TGF,2024-07,,,1.957,0,False,estimated nta pre tax,1.93,dollars,0.9862033725089422,holdout,02833187
MXT,2024-07,,,2.0001,0,False,is as follows value date nta per unit,2.0106,dollars,1.0052497375131244,learn,02832624
GCI,2024-07,,,2.008,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9960159362549801,learn,02832607
LSF,2024-07,,,3.2558,0,False,were nta per ordinary share nta before tax,3.2082,dollars,0.9853799373425888,learn,02831923
SEC,2024-07,,,2.344,0,False,at estimated nta per share pre tax nta,2.291,dollars,0.9773890784982936,holdout,02831858
PCI,2024-07,,,1.107,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1111111111111112,holdout,02830862
GCI,2024-07,net return cap unit m distribution nta unit m,dollars,2.008,1,True,,,,,learn,02830869
TGF,2024-07,,,1.957,0,False,estimated nta pre tax,1.95,dollars,0.9964230965763924,holdout,02830834
ALI,2024-07,,,2.56,0,False,business each friday nta per share,2.47,dollars,0.9648437500000001,learn,02831058
MXT,2024-07,,,2.0001,0,False,is as follows value date nta per unit,2.008,dollars,1.0039498025098743,learn,02830841
LSF,2024-07,were nta per ordinary share nta before tax,dollars,3.2558,1,True,,,,,learn,02830614
RG8,2024-07,,,2.26,0,False,regal asian investments limited abn,2.19,cents,0.9690265486725664,learn,02830628
HM1,2024-07,,,3.23,0,False,estimated nta per ordinary share pre tax nta,3.16,dollars,0.9783281733746131,learn,02830694
MOT,2024-07,,,2.1409,0,False,is as follows value date nta per unit,2.1485,dollars,1.0035499089168107,learn,02830313
SEC,2024-07,,,2.344,0,False,at estimated nta per share pre tax nta,2.303,dollars,0.9825085324232082,holdout,02830538
PIC,2024-07,,,1.349,0,False,nta before tax,1.342,dollars,0.9948109710896962,learn,02830034
QRI,2024-07,metrics as at month currentmonth m m,dollars,1.601,2,True,,,,,holdout,02829991
QRI,2024-07,deployment unit price vs nav annualised return deployment,dollars,1.601,2,True,,,,,holdout,02829991
ALI,2024-07,,,2.56,0,False,business each friday nta per share,2.44,dollars,0.953125,learn,02828892
MFF,2024-07,,,4.43,0,False,mff advises thatits approximateweeklynta pershareas atfriday was,4.328,dollars,0.9769751693002259,learn,02828728
PCI,2024-07,,,1.107,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1111111111111112,holdout,02828658
GC1,2024-07,,,0.7,0,False,as at are as follows nta nta,0.7018,dollars,1.0025714285714287,holdout,02828605
PL8,2024-07,,,1.117,0,False,nta per share pre tax nta post tax nta,1.101,dollars,0.9856759176365264,learn,02828404
CAM,2024-07,,,0.835,0,False,before tax nta after tax fully franked dividends,0.815,dollars,0.9760479041916167,holdout,02828298
TEK,2024-07,,,0.243,0,False,month before tax after tax million,0.24100000000000002,cents,0.991769547325103,holdout,02828108
FPC,2024-07,,,1.244,0,False,fund as at th amount pre tax nta,1.2767,dollars,1.0262861736334405,learn,02828031
LSF,2024-07,,,3.2558,0,False,were nta per ordinary share nta before tax,3.2065,dollars,0.9848577922476811,learn,02827963
WHF,2024-07,,,6.11,0,False,costs company tax information technology net asset backing,6.05,dollars,0.9901800327332242,holdout,02827795
KAT,2024-07,,,1.351,0,False,after tax nta backing per share before tax,1.342,dollars,0.993338267949667,learn,02827715
PMC,2024-07,,,1.5813,0,False,pre tax nta per share as at was,1.5439,dollars,0.9763485739581358,learn,02827439
MOT,2024-07,is as follows value date nta per unit,dollars,2.1409,1,True,,,,,learn,02827369
LSF,2024-07,,,3.2558,0,False,were nta per ordinary share nta before tax,3.2456,dollars,0.9968671294305548,learn,02827177
WAR,2024-07,,,1.2752,0,False,sophisticated investor laws caret up with solid fill,1.46,dollars,1.144918444165621,holdout,02827278
PIA,2024-07,,,1.3355,0,False,and before tax on unrealised gains and losses,1.3078,cents,0.979258704605017,holdout,02827225
ALI,2024-07,,,2.56,0,False,business each friday nta per share,2.36,dollars,0.9218749999999999,learn,02826815
TGF,2024-07,,,1.957,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,1.0219724067450178,holdout,02826497
WGB,2024-07,,,2.5014,0,False,ylno esu lanosrep rof download outline download outline,2.3,dollars,0.9194850883505237,holdout,02826462
WAA,2024-07,,,0.8197,0,False,wshaatucnh wseeniicokr sin avuessbtimz ienntet ravnieawlyst years xx,0.9570000000000001,cents,1.1675003049896304,holdout,02826441
VG1,2024-07,,,2.22,0,False,share for vgi partners global investments limited was,2.25,dollars,1.0135135135135134,learn,02826370
RF1,2024-07,,,3.27,0,False,nav per unit of regal investment fund was,3.28,dollars,1.003058103975535,learn,02826353
MXT,2024-07,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02825985
GC1,2024-07,,,0.7,0,False,as at are as follows nta nta,0.6903,dollars,0.9861428571428572,holdout,02826146
SEC,2024-07,,,2.344,0,False,at estimated nta per share pre tax nta,2.212,dollars,0.9436860068259387,holdout,02825799
WAX,2024-07,,,1.0419,0,False,ylno esu lanosrep rof download outline download outline,1.3,dollars,1.2477205106056244,learn,02825773
AFI,2024-07,,,8.28,0,False,of million portfolio commonwealth bank of australia bhp,8.1,dollars,0.9782608695652174,learn,02825274
WLE,2024-07,,,1.3749,0,False,ylno esu lanosrep rof download outline download outline,1.3,dollars,0.945523310786239,holdout,02825248
QRI,2024-07,is as follows value date nta per unit,dollars,1.601,1,True,,,,,holdout,02825014
MXT,2024-07,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02824988
LSX,2024-07,at before tax cps after tax,cents,0.626,2,True,,,,,holdout,02824892
LSX,2024-07,lion as is cents per share and,cents,0.626,2,True,,,,,holdout,02824892
MXT,2024-07,limited level exchange centre bridge street sydney nsw,dollars,2.0001,2,True,,,,,learn,02824664
MXT,2024-07,is as follows value date nta per unit,dollars,2.0001,2,True,,,,,learn,02824664
