ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
TGF,2025-01,,,1.9801,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,1.0100499974748751,holdout,02903875
PCI,2025-01,at close of business on nta per unit,dollars,1.1,1,True,,,,,holdout,02903880
DUI,2025-01,,,6.41,0,False,is as below weekly pre tax nta per share,6.27,dollars,0.9781591263650545,holdout,02904065
SNC,2025-01,,,0.916,0,False,investments limited nta before tax nta after tax,0.9186,dollars,1.0028384279475981,learn,02903786
NAC,2025-01,fy fy fy fy fy fy fy fy,dollars,0.43,1,True,,,,,holdout,02903719
PL8,2025-01,,,1.154,0,False,as at nta per share pre tax nta,1.124,dollars,0.9740034662045063,learn,02903620
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0046,dollars,1.0021997800219977,learn,02903440
CIN,2025-01,,,42.41,0,False,,,,,learn,02903201
CD3,2025-01,,,1.81,0,False,as at was per unit was,1.861,dollars,1.0281767955801104,learn,02903170
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0043,dollars,1.002049795020498,learn,02903132
MXT,2025-01,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02902410
PCI,2025-01,at close of business on nta per unit,dollars,1.1,1,True,,,,,holdout,02902404
MOT,2025-01,,,2.1421,0,False,is as follows value date nta per unit,2.1474,dollars,1.0024742075533355,learn,02902446
SEC,2025-01,,,2.484,0,False,as at nta per share pre tax nta,2.417,dollars,0.9730273752012881,holdout,02902581
PIC,2025-01,,,1.289,0,False,nta before tax,1.282,dollars,0.9945694336695113,learn,02902067
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,2,True,,,,,learn,02902025
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,2,True,,,,,learn,02902025
GFL,2025-01,,,5.394,0,False,,,,,learn,02902019
MOT,2025-01,is as follows value date nta per unit,dollars,2.1421,1,True,,,,,learn,02901996
WQG,2025-01,,,2.039,0,False,com wcm global growth limited abn t level,2.0,dollars,0.9808729769494849,learn,02902251
PGF,2025-01,,,2.2662,0,False,nta before tax accruals,2.14,dollars,0.9443120642485218,learn,02901851
HM1,2025-01,,,3.92,0,False,asx announcements asx limited exchange centre level,4.0,dollars,1.0204081632653061,learn,02901824
VG1,2025-01,,,2.16,0,False,share for vgi partners global investments limited was,2.02,dollars,0.9351851851851851,learn,02901818
PIC,2025-01,,,1.289,0,False,nta before tax,1.276,dollars,0.9899146625290924,learn,02901690
PIC,2025-01,,,1.289,0,False,nta before tax,1.273,dollars,0.9875872769588828,learn,02901411
SEC,2024-12,,,2.409,0,False,at estimated nta per share pre tax nta,2.418,dollars,1.0037359900373601,holdout,02901135
PIC,2024-12,,,1.273,0,False,nta before tax,1.278,dollars,1.0039277297721918,learn,02901087
PIC,2024-12,,,1.273,0,False,nta before tax,1.276,dollars,1.002356637863315,learn,02900462
MFF,2024-12,,,5.084,0,False,nta mffadvisesthat itsapproximate weeklyntapershare asat friday was,5.0,dollars,0.983477576711251,learn,02899688
MXT,2024-12,,,2.001,0,False,is as follows value date nta per unit,2.0087,dollars,1.0038480759620192,learn,02899603
AFI,2024-12,,,8.24,0,False,pre tax nta per share,8.15,dollars,0.9890776699029127,learn,02899421
PIC,2024-12,,,1.273,0,False,nta before tax,1.268,dollars,0.9960722702278084,learn,02899056
PIC,2024-12,,,1.273,0,False,nta before tax,1.284,dollars,1.0086410054988217,learn,02898309
MOT,2024-12,,,2.1444,0,False,is as follows value date nta per unit,2.1491,dollars,1.0021917552695392,learn,02897549
AUI,2024-12,,,12.15,0,False,is as below weekly pre tax nta per share,12.27,dollars,1.0098765432098764,holdout,02896713
LSF,2024-12,,,2.9417,0,False,all taxes l long short fund limited phone,3.0,dollars,1.0198184723119286,learn,02896707
ARG,2024-12,,,10.01,0,False,approximate d ecember pre tax nta per share,10.11,dollars,1.0099900099900099,learn,02896417
OPH,2024-12,,,3.2345,0,False,is as follows value date nav per unit,3.2967,dollars,1.0192301746792394,learn,02896138
GC1,2024-12,,,0.79,0,False,nta share price cash weighting number of holdings,0.78,dollars,0.9873417721518988,holdout,02895669
SB2,2024-12,post tax nta share price discount to nta,dollars,1.128,1,True,,,,,learn,02895310
8IH,2024-12,,,0.0449,0,False,per share as of is s a,0.0436,dollars,0.9710467706013363,learn,02895164
GCI,2024-12,,,2.01,0,False,on nta per unit as at,2.0148,dollars,1.0023880597014927,learn,02895153
MEC,2024-12,,,1.1936,0,False,per share estimated nta pre tax estimated nta post tax,1.2038,dollars,1.0085455764075066,learn,02895111
AIQ,2024-12,,,1.6744,0,False,at as at nta per unit,1.6089,dollars,0.9608815097945532,learn,02895023
TOP,2024-12,tax asx code top structure listed investment,cents,0.924,1,True,,,,,holdout,02894141
GCI,2024-12,on nta per unit as at,dollars,2.01,1,True,,,,,learn,02894108
BEL,2024-12,,,0.67,0,False,other listed securities cash net other assets nta,0.62,dollars,0.9253731343283581,learn,02893660
WAA,2024-12,,,0.8612,0,False,asx waa mispricing opportunities in the australian,0.887,cents,1.0299581978634464,holdout,02893889
WGB,2024-12,,,2.5878,0,False,undervalued growth companies nta nta dividend paid cents,2.5747000000000004,cents,0.9949377849911123,holdout,02893882
FPC,2024-12,,,1.2182,0,False,at th amount pre tax nta pre tax nta,1.2703,dollars,1.0427680183877852,learn,02892672
MIR,2024-12,,,3.41,0,False,collins street melbourne victoria link services ltd,3.46,cents,1.0146627565982405,learn,02892038
HCF,2024-12,,,0.966,0,False,per share before deferred tax on unrealised gains,1.003,dollars,1.0383022774327122,holdout,02891589
MFF,2024-12,,,5.084,0,False,monthly nta per share as at was,4.854,dollars,0.9547600314712825,learn,02890422
ARG,2024-12,,,10.01,0,False,approximate n ovember pre tax nta per share,10.2,dollars,1.018981018981019,learn,02890366
AMH,2024-11,,,1.37,0,False,pre tax nta per share,1.36,dollars,0.9927007299270073,learn,02890150
PCI,2024-11,at close of business on nta per unit,dollars,1.099,1,True,,,,,holdout,02889365
MEC,2024-11,,,1.2188,0,False,noted below dollars per share estimated nta pre tax,1.2112,dollars,0.993764358385297,learn,02888723
KKC,2024-11,,,2.4517,0,False,previous nta estimate,2.4641,dollars,1.0050577150548599,learn,02888287
WQG,2024-11,,,2.005,0,False,com wcm global growth limited abn t level,2.0,dollars,0.9975062344139651,learn,02886829
VG1,2024-11,,,2.02,0,False,share for vgi partners global investments limited was,2.01,dollars,0.9950495049504949,learn,02886165
KKC,2024-11,,,2.4517,0,False,current nta estimate,2.4641,dollars,1.0050577150548599,learn,02886228
BKI,2024-11,,,1.91,0,False,per share as at below pre tax nta,1.9,dollars,0.9947643979057592,holdout,02886358
DJW,2024-11,,,3.42,0,False,pre tax nta per share,3.39,dollars,0.9912280701754387,learn,02886391
PIC,2024-11,,,1.313,0,False,nta before tax,1.285,dollars,0.9786747905559786,learn,02885158
MEC,2024-11,,,1.2188,0,False,noted below dollars per share estimated nta pre tax,1.1706,dollars,0.9604529044962258,learn,02884389
FPP,2024-11,,,0.9818,0,False,funds limited abn afsl level governor macquarie tower,1.0,dollars,1.0185373803218578,holdout,02884316
MOT,2024-11,,,2.1422,0,False,is as follows value date nta per unit,2.148,dollars,1.0027074969657364,learn,02884298
PAI,2024-11,,,1.0751,0,False,pre tax nta per share as at was,1.0895,dollars,1.013394102874151,learn,02883759
MXT,2024-11,,,2.0002,0,False,is as follows value date nta per unit,2.0076,dollars,1.0036996300369962,learn,02883727
PCI,2024-11,,,1.099,0,False,at close of business on nta per unit,1.103,dollars,1.0036396724294814,holdout,02883077
TGF,2024-11,,,1.9913,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,1.0043690051725003,holdout,02883063
AFI,2024-11,,,8.48,0,False,foundation investment company limited abn share registrar telephone,8.57,cents,1.0106132075471699,learn,02883002
LSF,2024-11,,,3.0312,0,False,all taxes l long short fund limited phone,3.0,dollars,0.9897070467141725,learn,02882871
SEC,2024-11,,,2.394,0,False,at estimated nta per share pre tax nta,2.375,dollars,0.992063492063492,holdout,02882693
FGG,2024-11,,,1.6666,0,False,cash before tax before tax equivalents cum dividend ex dividend,1.6063,cents,0.9638185527421097,holdout,02882157
ECL,2024-11,,,4.1592,0,False,cents as at nta before all taxes,4.147,cents,0.9970667436045393,learn,02882115
SEC,2024-11,,,2.394,0,False,at estimated nta per share pre tax nta,2.373,dollars,0.9912280701754387,holdout,02882226
PIC,2024-11,,,1.313,0,False,nta before tax,1.285,dollars,0.9786747905559786,learn,02881479
BHD,2024-11,,,0.2697,0,False,nta before tax,0.2731,cents,1.0126065999258436,holdout,02881692
KAT,2024-11,,,1.376,0,False,after tax nta backing per share before tax,1.373,dollars,0.9978197674418605,learn,02881407
KKC,2024-11,,,2.4517,0,False,previous nta estimate,2.4657,dollars,1.0057103234490352,learn,02881839
LSF,2024-11,,,3.0312,0,False,nta after tax,3.0202,dollars,0.996371074162048,learn,02881047
PAI,2024-11,,,1.0751,0,False,pre tax nta per share as at was,1.1355,dollars,1.056180820388801,learn,02880869
NGE,2024-11,lamm adam saunders northern ocean ltd osl nol,dollars,1.302,1,True,,,,,holdout,02880600
SB2,2024-11,,,1.145,0,False,sustained momentum from the emerging companies index by,1.16,dollars,1.0131004366812226,learn,02880448
TOP,2024-11,,,0.924,0,False,tax asx code top structure listed investment,0.948,cents,1.025974025974026,holdout,02880436
PIC,2024-11,,,1.313,0,False,nta before tax,1.294,dollars,0.9855293221629856,learn,02880422
PCI,2024-11,at close of business on nta per unit,dollars,1.099,1,True,,,,,holdout,02880282
MOT,2024-11,is as follows value date nta per unit,dollars,2.1422,1,True,,,,,learn,02879754
AUI,2024-11,,,12.44,0,False,the company s ordinary shares at was,12.06,dollars,0.9694533762057879,holdout,02879541
SEC,2024-11,,,2.394,0,False,at estimated nta per share pre tax nta,2.382,dollars,0.9949874686716792,holdout,02879473
MXT,2024-11,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02879323
MOT,2024-11,is as follows value date nta per unit,dollars,2.1422,1,True,,,,,learn,02879285
MXT,2024-11,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02878752
PIC,2024-11,,,1.313,0,False,nta before tax,1.259,dollars,0.9588728103579588,learn,02878854
KKC,2024-11,,,2.4517,0,False,current nta estimate,2.4639,dollars,1.004976139005588,learn,02879136
MOT,2024-11,is as follows value date nta per unit,dollars,2.1422,1,True,,,,,learn,02878269
HCF,2024-11,,,1.003,0,False,unrealised gains nta per share after all taxes,1.037,dollars,1.033898305084746,holdout,02878255
MXT,2024-11,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02877883
MOT,2024-11,is as follows value date nta per unit,dollars,2.1422,1,True,,,,,learn,02877876
BKI,2024-11,,,1.91,0,False,per share as at below pre tax nta,1.84,dollars,0.9633507853403143,holdout,02877747
AFI,2024-11,,,8.48,0,False,pre tax nta per share,8.11,dollars,0.9563679245283018,learn,02877758
MOT,2024-10,is as follows value date nta per unit,dollars,2.1417,1,True,,,,,learn,02877307
GC1,2024-10,nta as at are as follows nta,dollars,0.7582,1,True,,,,,holdout,02877379
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.1532,dollars,1.005369566232432,learn,02874386
PAI,2024-10,,,1.1266,0,False,pre tax nta per share as at was,1.1198,dollars,0.9939641398899342,learn,02874288
AUI,2024-10,,,12.06,0,False,is as below weekly pre tax nta per share,12.15,dollars,1.007462686567164,holdout,02873969
CAM,2024-10,,,0.785,0,False,nta before tax,0.795,dollars,1.0127388535031847,holdout,02873742
MFF,2024-10,,,4.55,0,False,weekly nta per share as at was,4.504,dollars,0.9898901098901098,learn,02873647
PCI,2024-10,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02873605
MXT,2024-10,,,2.0002,0,False,is as follows value date nta per unit,2.0107,dollars,1.0052494750524947,learn,02873536
PGF,2024-10,,,2.1618,0,False,nta before tax accruals,2.18,dollars,1.0084189101674532,learn,02873293
KKC,2024-10,,,2.4629,0,False,current nta estimate,2.4791,dollars,1.0065776117584961,learn,02873272
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.1516,dollars,1.00462249614792,learn,02872023
MEC,2024-10,,,1.1514,0,False,per share estimated nta pre tax estimated nta post tax,1.1451,dollars,0.9945284002084419,learn,02872126
GCI,2024-10,,,2.0117,0,False,on nta per unit as at,2.0222,dollars,1.0052194661231797,learn,02872075
QRI,2024-10,,,1.601,0,False,is as follows value date nta per unit,1.6084,dollars,1.0046221111805123,holdout,02871476
PAI,2024-10,pre tax nta per share as at was,dollars,1.1266,1,True,,,,,learn,02870872
LSF,2024-10,,,3.1483,0,False,nta after tax,3.1109,dollars,0.988120573007655,learn,02871171
DUI,2024-10,,,6.03,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9950248756218905,holdout,02870556
PL8,2024-10,,,1.118,0,False,portfolio,1.134,dollars,1.0143112701252235,learn,02870007
LSF,2024-10,,,3.1483,0,False,nta after tax,3.1057,dollars,0.9864688879712862,learn,02869890
OPH,2024-10,is as follows value date nav per unit,dollars,3.1825,1,True,,,,,learn,02869884
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.1497,dollars,1.0037353504225615,learn,02869541
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.149,dollars,1.0034085072605874,learn,02868386
GCI,2024-10,,,2.0117,0,False,on nta per unit as at,2.0188,dollars,1.003529353283293,learn,02868373
PIA,2024-10,,,1.3349,0,False,and before tax on unrealised gains and losses,1.3286000000000002,cents,0.9952805453592031,holdout,02868009
GCI,2024-10,,,2.0117,0,False,on nta per unit as at,2.0183,dollars,1.003280807277427,learn,02867758
FGX,2024-10,,,1.44,0,False,,,,,learn,02867199
GC1,2024-10,,,0.7582,0,False,nta share price cash weighting number of holdings,0.75,dollars,0.9891849116328146,holdout,02867112
FPC,2024-10,,,1.2925,0,False,pre tax nta,1.2513,dollars,0.9681237911025146,learn,02867282
OPH,2024-10,,,3.1825,0,False,is as follows value date nav per unit,3.1441,dollars,0.9879340141398271,learn,02866755
RG8,2024-10,,,2.44,0,False,ordinary share for regal asian investments limited was,2.62,dollars,1.0737704918032787,learn,02866858
IBC,2024-10,,,0.573,0,False,purposes nta per ordinary share month end,0.31,cents,0.5410122164048866,learn,02866582
KAT,2024-10,,,1.373,0,False,after tax nta backing per share before tax,1.368,dollars,0.9963583394027677,learn,02866516
MXT,2024-10,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02865936
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.146,dollars,1.0020077508521268,learn,02865957
PMC,2024-10,,,1.5357,0,False,pre tax nta per share as at was,1.5768,dollars,1.0267630396561829,learn,02865492
MXT,2024-10,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02865412
GCI,2024-10,on nta per unit as at,dollars,2.0117,1,True,,,,,learn,02865361
NCC,2024-10,fy fy fy fy fy fy fy fy,dollars,0.43,1,True,,,,,holdout,02865679
RYD,2024-10,,,1.5832,0,False,date of listing pre tax undiluted nta return,1.5637999999999999,cents,0.9877463365336028,holdout,02865838
WQG,2024-10,,,1.861,0,False,nta before tax,1.786,dollars,0.9596990865126277,learn,02865226
ALI,2024-10,,,2.61,0,False,and approximate pre tax nta per share,2.59,dollars,0.9923371647509579,learn,02865160
PIC,2024-10,,,1.266,0,False,nta after tax,1.272,dollars,1.004739336492891,learn,02864913
PCI,2024-10,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02864727
WAX,2024-10,,,1.1218,0,False,cents,1.053,cents,0.9386699946514531,learn,02864710
PGF,2024-10,,,2.1618,0,False,nta before tax accruals,2.2,dollars,1.017670459802017,learn,02864660
MXT,2024-10,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02864423
AUI,2024-10,,,12.06,0,False,the company s ordinary shares at was,12.28,dollars,1.0182421227197345,holdout,02864297
AMH,2024-10,,,1.3,0,False,pre tax nta per share,1.31,dollars,1.0076923076923077,learn,02864283
LSX,2024-10,,,0.754,0,False,per share as at before tax,0.716,cents,0.9496021220159151,holdout,02863632
GCI,2024-10,on nta per unit as at,dollars,2.0117,1,True,,,,,learn,02863073
QRI,2024-10,is as follows value date nta per unit,dollars,1.601,1,True,,,,,holdout,02862384
KKC,2024-10,time current nta estimate previous nta estimate,dollars,2.4629,2,True,,,,,learn,02862861
KKC,2024-10,previous nta estimate,dollars,2.4629,2,True,,,,,learn,02862861
DJW,2024-10,,,3.38,0,False,as at before tax after tax,3.37,dollars,0.9970414201183433,learn,02862814
PIC,2024-09,,,1.304,0,False,nta before tax,1.299,dollars,0.9961656441717791,learn,02861043
AMH,2024-09,share as at pre tax nta per share,dollars,1.32,2,True,,,,,learn,02860453
AMH,2024-09,pre tax nta per share,dollars,1.32,2,True,,,,,learn,02860453
DJW,2024-09,,,3.47,0,False,pre tax nta per share,3.46,dollars,0.9971181556195965,learn,02860447
RF1,2024-09,nav per unit of regal investment fund was,dollars,3.45,1,True,,,,,learn,02860341
PL8,2024-09,as at nta per share pre tax nta,dollars,1.136,1,True,,,,,learn,02860045
GC1,2024-09,,,0.75,0,False,nta as at are as follows nta,0.7436,dollars,0.9914666666666667,holdout,02859922
KKC,2024-09,,,2.4751,0,False,current nta estimate,2.4636,dollars,0.9953537230818957,learn,02858636
MXT,2024-09,,,2.0001,0,False,is as follows value date nta per unit,2.0108,dollars,1.0053497325133742,learn,02858118
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02858068
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02858068
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02857546
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02857546
PAI,2024-09,,,1.1195,0,False,pre tax nta per share as at was,1.0024,dollars,0.8953997320232246,learn,02857533
TGF,2024-09,,,2.0136,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,0.9932459276916965,holdout,02856956
RF1,2024-09,,,3.45,0,False,nav per unit of regal investment fund was,3.34,dollars,0.9681159420289854,learn,02856811
AMH,2024-09,,,1.32,0,False,pre tax nta per share,1.31,dollars,0.9924242424242424,learn,02856762
MXT,2024-09,,,2.0001,0,False,is as follows value date nta per unit,2.0089,dollars,1.0043997800109994,learn,02856233
MOT,2024-09,,,2.1423,0,False,is as follows value date nta per unit,2.1491,dollars,1.003174158614573,learn,02856227
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.346,dollars,0.9746572496884088,holdout,02855492
PCI,2024-09,,,1.098,0,False,at close of business on nta per unit,1.101,dollars,1.0027322404371584,holdout,02855027
TGF,2024-09,,,2.0136,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,0.9932459276916965,holdout,02854040
DJW,2024-09,,,3.47,0,False,pre tax nta per share,3.42,dollars,0.9855907780979827,learn,02853867
RG8,2024-09,,,2.52,0,False,ordinary share for regal asian investments limited was,2.22,dollars,0.880952380952381,learn,02853819
FGG,2024-09,,,1.5679,0,False,,,,,holdout,02853691
TVL,2024-09,,,0.118,0,False,nta a m a m nta per share,0.117,dollars,0.9915254237288137,learn,02853266
ALI,2024-09,nta per share nta per share,dollars,2.56,1,True,,,,,learn,02852926
GCI,2024-09,governor macquarie tower farrer place sydney nsw p,dollars,2.0022,2,True,,,,,learn,02851927
GCI,2024-09,macquarie tower farrer place sydney nsw p f,dollars,2.0022,2,True,,,,,learn,02851927
WAA,2024-09,,,0.8413,0,False,solid fill caret up with solid fill years,0.9570000000000001,cents,1.1375252585284679,holdout,02852257
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.286,dollars,0.9497299542999584,holdout,02852056
MXT,2024-09,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02851417
MFF,2024-09,,,4.383,0,False,capital investments limited weekly nta mffadvisesthatitsapproximateweeklyntapershareasatfriday was,4.231,dollars,0.9653205566963267,learn,02851483
DUI,2024-09,,,6.03,0,False,united investment limited asx announcement weekly nta,6.0,dollars,0.9950248756218905,holdout,02851801
KKC,2024-09,,,2.4751,0,False,previous nta estimate,2.4488,dollars,0.9893741667003353,learn,02851280
PGF,2024-09,,,2.1639,0,False,nta before tax accruals,2.09,dollars,0.9658486991080918,learn,02851242
RG8,2024-09,,,2.52,0,False,regal asian investments limited abn,2.19,cents,0.8690476190476191,learn,02851228
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.306,dollars,0.9580390527627752,holdout,02850989
PIC,2024-09,,,1.304,0,False,nta before tax,1.297,dollars,0.9946319018404907,learn,02850916
WAR,2024-09,,,1.2987,0,False,unity office fund caret up with solid fill,1.44,dollars,1.1088011088011087,holdout,02850575
BTI,2024-09,,,1.79,0,False,information technology companies with global addressable we,1.8,dollars,1.005586592178771,holdout,02850491
ARG,2024-09,nta per share nta per share,dollars,10.08,1,True,,,,,learn,02850485
PCI,2024-09,,,1.098,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1202185792349726,holdout,02850182
SEC,2024-09,,,2.407,0,False,as at nta per share pre tax nta,2.342,dollars,0.9729954299958454,holdout,02850163
WLE,2024-09,,,1.4155,0,False,ylno esu lanosrep rof download outline download outline,1.4,dollars,0.9890498057223596,holdout,02850045
DJW,2024-09,,,3.47,0,False,after tax ex div cum div,3.51,dollars,1.0115273775216138,learn,02849735
PCI,2024-09,,,1.098,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1202185792349726,holdout,02849569
AMH,2024-09,,,1.32,0,False,pre tax nta per share,1.3,dollars,0.9848484848484849,learn,02848378
TGF,2024-09,,,2.0136,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,0.9932459276916965,holdout,02848461
MXT,2024-09,limited level exchange centre bridge street sydney nsw,dollars,2.0001,2,True,,,,,learn,02848547
MXT,2024-09,is as follows value date nta per unit,dollars,2.0001,2,True,,,,,learn,02848547
MFF,2024-09,,,4.383,0,False,monthly nta per share as at was,4.329,dollars,0.9876796714579055,learn,02848591
KKC,2024-08,,,2.4481,0,False,previous nta estimate,2.4635,dollars,1.0062905927045462,learn,02848288
PIC,2024-08,,,1.313,0,False,nta before tax,1.304,dollars,0.9931454683929932,learn,02847764
KKC,2024-08,,,2.4481,0,False,previous nta estimate,2.46,dollars,1.0048609125444221,learn,02846430
CD1,2024-08,,,0.95,0,False,lp total underlying funds total underlying portfolio companies,0.96,cents,1.0105263157894737,holdout,02845698
MOT,2024-08,,,2.1411,0,False,is as follows value date nta per unit,2.1515,dollars,1.0048573163327263,learn,02845618
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0104,dollars,1.004697651174413,learn,02844107
AMH,2024-08,,,1.3,0,False,pre tax nta per share,1.29,dollars,0.9923076923076923,learn,02844054
MIR,2024-08,,,3.27,0,False,mir share price asx closing price on,3.26,dollars,0.9969418960244648,learn,02844040
AMH,2024-08,,,1.3,0,False,pre tax nta per share,1.26,dollars,0.9692307692307692,learn,02844035
RF1,2024-08,,,3.31,0,False,nav per unit of regal investment fund was,3.29,dollars,0.9939577039274924,learn,02843997
RG8,2024-08,,,2.27,0,False,ordinary share for regal asian investments limited was,2.34,dollars,1.0308370044052864,learn,02843831
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.0085,dollars,1.0037481259370316,learn,02841476
MFF,2024-08,weekly nta per share as at was,dollars,4.329,1,True,,,,,learn,02841015
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02840916
HM1,2024-08,,,3.24,0,False,estimated nta per ordinary share pre tax nta,3.2,dollars,0.9876543209876543,learn,02840722
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02840299
PL8,2024-08,,,1.114,0,False,nta per share pre tax nta post tax nta,1.088,dollars,0.9766606822262118,learn,02840523
PIC,2024-08,,,1.313,0,False,nta before tax,1.301,dollars,0.9908606245239908,learn,02840013
MXT,2024-08,,,2.001,0,False,is as follows value date nta per unit,2.006,dollars,1.0024987506246876,learn,02839981
BEL,2024-08,,,0.94,0,False,limited lel materials other listed securities various various,1.0,dollars,1.0638297872340425,learn,02839569
PIC,2024-08,,,1.313,0,False,nta before tax,1.294,dollars,0.9855293221629856,learn,02839517
CD2,2024-08,,,1.36,0,False,p a since inception p a nta return,1.3,dollars,0.9558823529411764,learn,02839444
CAM,2024-08,out at face value of nta after tax,dollars,0.815,1,True,,,,,holdout,02839419
ACQ,2024-08,,,1.0491,0,False,p a p a nta before all taxes,1.0383,dollars,0.989705461824421,learn,02839349
PIC,2024-08,,,1.313,0,False,nta before tax,1.291,dollars,0.9832444782939832,learn,02838987
GCI,2024-08,,,2.0228,0,False,on nta per unit as at,2.0137,dollars,0.9955012853470436,learn,02838951
CDO,2024-08,,,1.917,0,False,for more information contact cadence opportunities fund on,2.0,dollars,1.0432968179447053,learn,02838913
PMC,2024-08,,,1.4793,0,False,pre tax nta per share as at was,1.5099,dollars,1.0206854593388766,learn,02838907
LRT,2024-08,,,1.2769,0,False,unit of the trust as at as,1.1857,dollars,0.9285770224763098,learn,02838816
AUI,2024-08,,,12.09,0,False,is as below weekly pre tax nta per share,11.81,dollars,0.9768403639371381,holdout,02838704
CIN,2024-08,,,39.46,0,False,,,,,learn,02838558
PIC,2024-08,,,1.313,0,False,nta before tax,1.29,dollars,0.9824828636709826,learn,02838539
TOP,2024-08,,,0.949,0,False,before tax after tax million capitalisation,0.9329999999999999,cents,0.9831401475237092,holdout,02838511
TGF,2024-08,,,1.8518,0,False,estimated nta pre tax,1.79,dollars,0.9666270655578357,holdout,02838480
SEC,2024-08,,,2.342,0,False,at estimated nta per share pre tax nta,2.226,dollars,0.950469684030743,holdout,02838151
SB2,2024-08,,,1.019,0,False,post tax nta share price discount to nta,1.016,dollars,0.9970559371933269,learn,02838009
NAC,2024-08,,,0.48,0,False,asx nac naos ex opportunities company limited abn,0.49,cents,1.0208333333333333,holdout,02837820
AUI,2024-08,,,12.09,0,False,the company s ordinary shares at was,12.23,dollars,1.011579818031431,holdout,02837546
HM1,2024-08,,,3.24,0,False,highest conviction ideas from respected fund pre tax nta,3.23,dollars,0.9969135802469135,learn,02837178
SEC,2024-08,,,2.342,0,False,at estimated nta per share pre tax nta,2.231,dollars,0.9526046114432108,holdout,02837307
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02837167
PCI,2024-08,,,1.099,0,False,perpetual credit income trust arsn angel place level,1.23,cents,1.1191992720655142,holdout,02836839
SEC,2024-08,,,2.342,0,False,as at nta per share pre tax nta,2.324,dollars,0.9923142613151151,holdout,02836717
KKC,2024-08,,,2.4481,0,False,current nta estimate,2.4728,dollars,1.0100894571300192,learn,02836577
DUI,2024-08,,,6.03,0,False,diversified united investment limited,6.0,dollars,0.9950248756218905,holdout,02836516
MXT,2024-08,is as follows value date nta per unit,dollars,2.001,1,True,,,,,learn,02836357
OPH,2024-08,,,2.9898,0,False,company limited ophir asset management pty ltd abn,3.0,dollars,1.0034115994380897,learn,02836137
FPC,2024-08,,,1.1509,0,False,at th amount pre tax nta pre tax nta,1.2101,dollars,1.0514380050395342,learn,02835827
DJW,2024-08,,,3.42,0,False,before tax after tax cum div,3.4,dollars,0.9941520467836257,learn,02835789
MOT,2024-07,is as follows value date nta per unit,dollars,2.1409,1,True,,,,,learn,02835555
