Fund,Sector,Country,Percent,Date,ISIN
Murray International,Global Equity Income,Japan,4.22,30/06/2018,GB0006111909
Murray International,Global Equity Income,Malaysia,2.8,30/06/2018,GB0006111909
Murray International,Global Equity Income,New Zealand,1.28,30/06/2018,GB0006111909
Murray International,Global Equity Income,Singapore,3.18,30/06/2018,GB0006111909
Murray International,Global Equity Income,Taiwan,7.64,30/06/2018,GB0006111909
Murray International,Global Equity Income,Thailand,2.45,30/06/2018,GB0006111909
Murray International,Global Equity Income,Poland,0.98,30/06/2018,GB0006111909
Murray International,Global Equity Income,France,4.44,30/06/2018,GB0006111909
Murray International,Global Equity Income,Germany,0.97,30/06/2018,GB0006111909
Murray International,Global Equity Income,Sweden,2.48,30/06/2018,GB0006111909
Murray International,Global Equity Income,Switzerland,3.12,30/06/2018,GB0006111909
Murray International,Global Equity Income,UK,12.23,30/06/2018,GB0006111909
Murray International,Global Equity Income,Brazil,4.82,30/06/2018,GB0006111909
Murray International,Global Equity Income,Chile,3.9,30/06/2018,GB0006111909
Murray International,Global Equity Income,Mexico,5.68,30/06/2018,GB0006111909
Murray International,Global Equity Income,Canada,3.29,30/06/2018,GB0006111909
Murray International,Global Equity Income,USA,11.39,30/06/2018,GB0006111909
Murray International,Global Equity Income,Bermuda,0.73,30/06/2018,GB0006111909
Murray International,Global Equity Income,Cash/Cash Equivalent,0.89,30/06/2018,GB0006111909
Murray International,Global Equity Income,Fixed Interest,15.97,30/06/2018,GB0006111909
NB Distressed Debt,Sector Specialist: Debt,Not reported,,,
NB Distressed Debt Extended Life shares,Sector Specialist: Debt,Not reported,,,
NB Distressed Debt New Global shares,Sector Specialist: Debt,Not reported,,,
NB Global Floating Rate Income,Sector Specialist: Debt,Not reported,,,
NB Global Floating Rate Income USD,Sector Specialist: Debt,Not reported,,,
NB Private Equity Partners,Private Equity,Not reported,,,
NextEnergy Solar,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
North American Income,North America,Canada,9.18,30/06/2018,GB0000293620
North American Income,North America,USA,85.64,30/06/2018,GB0000293620
North American Income,North America,Cash/Cash Equivalent,2.89,30/06/2018,GB0000293620
North American Income,North America,Fixed Interest,2.29,30/06/2018,GB0000293620
Northern 2 VCT,VCT Generalist,Not reported,,,
Northern 3 VCT,VCT Generalist,Not reported,,,
Northern Investors Company,Private Equity,Not reported,,,
Northern Venture Trust,VCT Generalist,Not reported,,,
Oakley Capital Investments,Private Equity,Not reported,,,
Octopus AIM VCT,VCT AIM Quoted,Not reported,,,
Octopus AIM VCT 2,VCT AIM Quoted,Not reported,,,
Octopus Apollo VCT,VCT Generalist,Not reported,,,
Octopus Titan VCT,VCT Generalist,Not reported,,,
Odyssean Investment Trust,UK Smaller Companies,UK,18.5,30/06/2018,GB00BFFK7H57
Odyssean Investment Trust,UK Smaller Companies,Cash/Cash Equivalent,81.5,30/06/2018,GB00BFFK7H57
Oxford Technology VCT,VCT Specialist: Technology,Not reported,,,
P2P Global Investments,Sector Specialist: Debt,Not reported,,,
Pacific Assets,Asia Pacific - Excluding Japan,Bangladesh,4.53,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Hong Kong,7.39,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,India,34.22,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Indonesia,5.5,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Japan,5.23,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Malaysia,3.45,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Philippines,6.97,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Singapore,1.15,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,South Korea,0.82,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Sri Lanka,2.65,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Taiwan,13.18,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Thailand,3.06,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,USA,1.2,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,10.65,30/06/2018,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Fixed Interest,0,30/06/2018,GB0006674385
Pacific Horizon,Asia Pacific - Excluding Japan,China,39,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Hong Kong,2,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,India,9,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Indonesia,3,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Other Asia,1,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Singapore,3,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,South Korea,22,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Taiwan,11,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Vietnam,9,30/06/2018,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,1,30/06/2018,GB0006667470
Pantheon International,Private Equity,Not reported,,,
Perpetual Income & Growth,UK Equity Income,Switzerland,3.88,30/06/2018,GB0006798424
Perpetual Income & Growth,UK Equity Income,UK,92.49,30/06/2018,GB0006798424
Perpetual Income & Growth,UK Equity Income,USA,3.73,30/06/2018,GB0006798424
Perpetual Income & Growth,UK Equity Income,Cash/Cash Equivalent,-0.1,30/06/2018,GB0006798424
Perpetual Income & Growth,UK Equity Income,Fixed Interest,0,30/06/2018,GB0006798424
Pershing Square Holdings,Hedge Funds,Not reported,,,
Personal Assets,Flexible Investment,France,0.79,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Germany,1.49,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Switzerland,2.66,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,UK,11.42,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Canada,2.61,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Other North America,8.66,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,USA,18.43,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Cash/Cash Equivalent,23.71,30/06/2018,GB0006827546
Personal Assets,Flexible Investment,Fixed Interest,30.23,30/06/2018,GB0006827546
Phoenix Spree Deutschland,Property Direct - Europe,Not reported,,,
Picton Property Income,Property Direct - UK,Not reported,,,
Polar Capital Global Financials,Sector Specialist: Financials,Australia,1,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Hong Kong,1,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,India,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Japan,3,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Singapore,5,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Taiwan,1,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Thailand,1,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Belgium,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Finland,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,France,3,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Germany,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Italy,1,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Netherlands,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Norway,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Spain,3,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Sweden,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Switzerland,4,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,UK,17,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Canada,2,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,USA,39,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Cash/Cash Equivalent,5,30/06/2018,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Fixed Interest,0,30/06/2018,GB00B9XQT119
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Japan,5,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Denmark,2,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Germany,3,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Ireland,4,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Italy,1,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Switzerland,4,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,UK,10,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,USA,63,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Cash/Cash Equivalent,8,30/06/2018,GB00B6832P16
Polar Capital Global Healthcare,Sector Specialist: Biotechnology & Healthcare,Fixed Interest,0,30/06/2018,GB00B6832P16
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Japan,5,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,South Korea,3,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Taiwan,2,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,France,1,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Germany,1,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Netherlands,1,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,UK,2,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,USA,71,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Cayman Islands,7,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Cash/Cash Equivalent,7,30/06/2018,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Fixed Interest,0,30/06/2018,GB0004220025
Premier Global Infrastructure,Sector Specialist: Utilities,China,17.91,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,India,2.43,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Indonesia,0.26,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Philippines,2.62,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Thailand,2.99,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Italy,2.2,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,UK,20.31,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Brazil,10.7,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,United Arab Emirates,3.68,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Canada,12.94,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,USA,21.65,30/06/2018,GB0033537902
Premier Global Infrastructure,Sector Specialist: Utilities,Cash/Cash Equivalent,2.31,30/06/2018,GB0033537902
Princess Private Equity Holding,Private Equity,Not reported,,,
ProVen Growth and Income VCT,VCT Generalist,Not reported,,,
ProVen VCT,VCT Generalist,Not reported,,,
PRS REIT,Property Direct - UK,Not reported,,,
Puma VCT 10,VCT Generalist,Not reported,,,
Puma VCT 11,VCT Generalist,Not reported,,,
Puma VCT 12,VCT Generalist Pre Qualifying,Not reported,,,
Puma VCT 9,VCT Generalist,Not reported,,,
Qannas Investments,Private Equity,Not reported,,,
Ranger Direct Lending,Sector Specialist: Debt,Not reported,,,
Real Estate Credit Investments,Sector Specialist: Debt,Not reported,,,
Regional REIT,Property Direct - UK,Not reported,,,
Regional REIT,Property Direct - UK,Not reported,,,
Renewables Infrastructure Group,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
Residential Secure Income REIT,Property Specialist,Not reported,,,
Rights & Issues,UK Smaller Companies,Not reported,,,
RIT Capital Partners,Flexible Investment,Not reported,,,
River & Mercantile UK Micro Cap,UK Smaller Companies,Not reported,,,
Riverstone Energy,Sector Specialist: Commodities & Natural Resources,Not reported,,,
RM Secured Direct Lending,Sector Specialist: Debt,Not reported,,,
RM Secured Direct Lending C shares,Sector Specialist: Debt,Not reported,,,
Ruffer Investment Company,Flexible Investment,Not reported,,,
Sanditon Investment,UK All Companies,UK,22.43,30/06/2018,GB00BMPHJ807
Sanditon Investment,UK All Companies,Cash/Cash Equivalent,31.63,30/06/2018,GB00BMPHJ807
Sanditon Investment,UK All Companies,Fixed Interest,45.94,30/06/2018,GB00BMPHJ807
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Australia,12.49,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,China,9.69,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Hong Kong,30.82,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,India,5.29,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Singapore,4.52,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,South Korea,4.94,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Taiwan,9.91,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Thailand,2.05,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Luxembourg,0.88,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,UK,2.49,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,USA,14.3,30/06/2018,GB0008710799
Schroder Asian Total Return,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,2.62,30/06/2018,GB0008710799
Schroder AsiaPacific,Asia Pacific - Excluding Japan,China,12.55,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Hong Kong,20.22,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,India,9.84,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Indonesia,1.02,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Philippines,0.2,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Singapore,5.78,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,South Korea,15.07,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Sri Lanka,0.48,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Taiwan,9.94,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Thailand,3.65,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Italy,0.12,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,UK,6.56,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,USA,9.8,30/06/2018,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,4.77,30/06/2018,GB0007918872
Schroder European Real Estate,Property Direct - Europe,Not reported,,,
Schroder Income Growth,UK Equity Income,Germany,1.09,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,Ireland,1.63,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,Portugal,1.72,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,Sweden,1.74,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,UK,92.34,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,Cash/Cash Equivalent,1.48,30/06/2018,GB0007915860
Schroder Income Growth,UK Equity Income,Fixed Interest,0,30/06/2018,GB0007915860
Schroder Japan Growth,Japan,Japan,97.95,30/06/2018,GB0008022849
Schroder Japan Growth,Japan,Cash/Cash Equivalent,2.05,30/06/2018,GB0008022849
Schroder Oriental Income,Asia Pacific - Excluding Japan,Australia,13.52,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,China,11.49,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Hong Kong,15.19,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,India,0.63,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Japan,2.65,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Malaysia,0.56,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,New Zealand,1.85,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Singapore,10.69,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,South Korea,9.04,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Taiwan,14.72,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Thailand,6.99,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,UK,9.02,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Cayman Islands,0.93,30/06/2018,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,2.72,30/06/2018,GB00B0CRWN59
Schroder Real Estate,Property Direct - UK,Not reported,,,
Schroder UK Mid Cap,UK All Companies,Ireland,1.33,30/06/2018,GB0006108418
Schroder UK Mid Cap,UK All Companies,UK,98.74,30/06/2018,GB0006108418
Schroder UK Mid Cap,UK All Companies,Cash/Cash Equivalent,-0.07,30/06/2018,GB0006108418
Schroder UK Mid Cap,UK All Companies,Fixed Interest,0,30/06/2018,GB0006108418
ScotGems,Global Smaller Companies,Nigeria,6.64,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,South Africa,4.66,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Hong Kong,5.91,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,India,7.98,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Indonesia,3.94,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Malaysia,3.97,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Philippines,3.74,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Singapore,5.52,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,South Korea,5.38,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Taiwan,2.44,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Greece,0.52,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,UK,1.99,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Mexico,2.11,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Cash/Cash Equivalent,45.2,30/06/2018,GB00BYT25542
ScotGems,Global Smaller Companies,Fixed Interest,0,30/06/2018,GB00BYT25542
Scottish American,Global Equity Income,South Africa,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Australia,5,30/06/2018,GB0007873697
Scottish American,Global Equity Income,China,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Hong Kong,5,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Japan,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Singapore,1,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Taiwan,1,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Denmark,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,France,5,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Germany,4,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Netherlands,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Spain,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Sweden,3,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Switzerland,4,30/06/2018,GB0007873697
Scottish American,Global Equity Income,UK,28,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Brazil,1,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Mexico,1,30/06/2018,GB0007873697
Scottish American,Global Equity Income,USA,24,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Cash/Cash Equivalent,2,30/06/2018,GB0007873697
Scottish American,Global Equity Income,Fixed Interest,4,30/06/2018,GB0007873697
Scottish Investment Trust,Global,Australia,3.21,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Hong Kong,1.62,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Japan,8.17,30/06/2018,GB0007826091
Scottish Investment Trust,Global,France,5.01,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Germany,3.75,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Ireland,0.71,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Italy,0.86,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Netherlands,2.71,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Norway,0.93,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Switzerland,2.49,30/06/2018,GB0007826091
Scottish Investment Trust,Global,UK,30.5,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Canada,3.93,30/06/2018,GB0007826091
Scottish Investment Trust,Global,USA,29.93,30/06/2018,GB0007826091
Scottish Investment Trust,Global,Cash/Cash Equivalent,6.18,30/06/2018,GB0007826091
Scottish Mortgage,Global,China,23,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,India,2,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,France,3,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Germany,7,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Italy,3,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Netherlands,3,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Spain,3,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Sweden,5,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,UK,3,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,USA,47,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Cash/Cash Equivalent,1,30/06/2018,GB00BLDYK618
Scottish Mortgage,Global,Fixed Interest,0,30/06/2018,GB00BLDYK618
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Bangladesh,1.6,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,China,8.64,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Hong Kong,5.8,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,India,27.96,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Indonesia,7.94,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Malaysia,2,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Pakistan,1.71,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Philippines,9.37,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Singapore,5.19,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,South Korea,1.86,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Sri Lanka,4.73,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Taiwan,12.17,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Thailand,2.1,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Vietnam,1.65,30/06/2018,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,7.28,30/06/2018,GB0007836132
Securities Trust of Scotland,Global Equity Income,Australia,4.12,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,China,1,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Singapore,1.65,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,South Korea,0.92,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Taiwan,2.01,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,France,4.14,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Germany,3.78,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Ireland,2,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Italy,1.53,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Netherlands,8.57,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Sweden,1.8,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Switzerland,4.38,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,UK,14.25,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Canada,6.76,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,USA,33.86,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Bermuda,2.09,30/06/2018,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Cash/Cash Equivalent,7.14,30/06/2018,GB00B09G3N23
Seneca Global Income & Growth,Flexible Investment,Asia exc Japan,4.89,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,Asia inc Japan,3.9,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,Japan,3.06,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,European Developed,7.37,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,UK,47.44,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,USA,2.59,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,Other Countries,14.99,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,Cash/Cash Equivalent,6.61,30/06/2018,GB0008769993
Seneca Global Income & Growth,Flexible Investment,Fixed Interest,9.15,30/06/2018,GB0008769993
Sequoia Economic Infrastructure Income,Sector Specialist: Infrastructure,Not reported,,,
