signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2009-05,2009-06,3,19,19,0.00230442992227608,absolute_discount
2009-05,2009-06,4,19,19,-0.02062907114991841,absolute_discount
2009-05,2009-06,5,19,19,-0.023229609790245336,absolute_discount
2009-05,2009-06,6,18,18,-0.014810084596153671,absolute_discount
2009-05,2009-06,7,19,19,-0.03222736411869709,absolute_discount
2009-05,2009-06,8,19,19,-0.020201560244830562,absolute_discount
2009-05,2009-06,9,19,19,-0.03176492355936276,absolute_discount
2009-05,2009-06,10,19,19,-0.023124160034430706,absolute_discount
2009-06,2009-07,1,20,18,0.013007323563291626,absolute_discount
2009-06,2009-07,2,19,19,0.04005293497166788,absolute_discount
2009-06,2009-07,3,19,19,0.052926132442808506,absolute_discount
2009-06,2009-07,4,20,20,0.05787315863012558,absolute_discount
2009-06,2009-07,5,19,19,0.05845811590627545,absolute_discount
2009-06,2009-07,6,19,19,0.06603654647481445,absolute_discount
2009-06,2009-07,7,20,19,0.07326378724980331,absolute_discount
2009-06,2009-07,8,19,17,0.06619817889403255,absolute_discount
2009-06,2009-07,9,19,19,0.04136200371117204,absolute_discount
2009-06,2009-07,10,20,19,0.05266827192229083,absolute_discount
2009-07,2009-08,1,19,18,0.13585891378886908,absolute_discount
2009-07,2009-08,2,19,19,0.09627473660558414,absolute_discount
2009-07,2009-08,3,19,19,0.06285736105553992,absolute_discount
2009-07,2009-08,4,18,18,0.0734000788336344,absolute_discount
2009-07,2009-08,5,19,19,0.0677813021104664,absolute_discount
2009-07,2009-08,6,19,19,0.04298204081036011,absolute_discount
2009-07,2009-08,7,18,17,0.07184130391607313,absolute_discount
2009-07,2009-08,8,19,19,0.058552734571648724,absolute_discount
2009-07,2009-08,9,19,19,0.06584568692300201,absolute_discount
2009-07,2009-08,10,19,19,0.019101722584212805,absolute_discount
2009-08,2009-09,1,19,17,0.10733748596071345,absolute_discount
2009-08,2009-09,2,19,19,0.08687559694150616,absolute_discount
2009-08,2009-09,3,18,18,0.08541325349947457,absolute_discount
2009-08,2009-09,4,19,19,0.062326452340097656,absolute_discount
2009-08,2009-09,5,18,18,0.05760595814466152,absolute_discount
2009-08,2009-09,6,19,19,0.06738610966280048,absolute_discount
2009-08,2009-09,7,18,18,0.05590789655577493,absolute_discount
2009-08,2009-09,8,19,19,0.047528717828749636,absolute_discount
2009-08,2009-09,9,18,17,0.042059408593527,absolute_discount
2009-08,2009-09,10,19,19,0.051922091940010635,absolute_discount
2009-09,2009-10,1,20,17,-0.009447677311260335,absolute_discount
2009-09,2009-10,2,19,19,-0.027010240051671793,absolute_discount
2009-09,2009-10,3,19,19,-0.013890629195448935,absolute_discount
2009-09,2009-10,4,19,19,-0.03437230333063093,absolute_discount
2009-09,2009-10,5,19,19,-0.025952988882910644,absolute_discount
2009-09,2009-10,6,19,19,-0.016398918364264308,absolute_discount
2009-09,2009-10,7,19,19,-0.030477738765672526,absolute_discount
2009-09,2009-10,8,19,16,-0.023683231349231844,absolute_discount
2009-09,2009-10,9,19,18,-0.00830432609498054,absolute_discount
2009-09,2009-10,10,19,17,-0.010153399110976725,absolute_discount
2009-10,2009-11,1,19,19,-0.004400869082805021,absolute_discount
2009-10,2009-11,2,18,18,-0.011801680873810758,absolute_discount
2009-10,2009-11,3,18,18,0.0012384103152582994,absolute_discount
2009-10,2009-11,4,19,19,0.029326551975493283,absolute_discount
2009-10,2009-11,5,18,18,0.00876150288577382,absolute_discount
2009-10,2009-11,6,18,18,0.011219552731175574,absolute_discount
2009-10,2009-11,7,19,19,-0.0025977684547751536,absolute_discount
2009-10,2009-11,8,18,18,0.014198580127787871,absolute_discount
2009-10,2009-11,9,18,18,0.021805238716027617,absolute_discount
2009-10,2009-11,10,19,18,0.004837529244985483,absolute_discount
2009-11,2009-12,1,19,19,0.04812871312440915,absolute_discount
2009-11,2009-12,2,18,18,0.031770276031735774,absolute_discount
2009-11,2009-12,3,18,17,0.027565210649412107,absolute_discount
2009-11,2009-12,4,19,19,0.04651378244492013,absolute_discount
2009-11,2009-12,5,18,18,0.03983388287075689,absolute_discount
2009-11,2009-12,6,18,18,0.051211304963386634,absolute_discount
2009-11,2009-12,7,19,18,0.036661952789408356,absolute_discount
2009-11,2009-12,8,18,18,0.04222343098709532,absolute_discount
2009-11,2009-12,9,18,18,0.02705099390810942,absolute_discount
2009-11,2009-12,10,19,19,0.021637999067075635,absolute_discount
2009-12,2010-01,1,19,19,0.01464152107095949,absolute_discount
2009-12,2010-01,2,18,18,0.0022775871202605057,absolute_discount
2009-12,2010-01,3,18,18,-0.01059945356480342,absolute_discount
2009-12,2010-01,4,18,18,-0.013815703588218986,absolute_discount
2009-12,2010-01,5,18,18,-0.007741920987781382,absolute_discount
2009-12,2010-01,6,18,18,-0.02648114602277952,absolute_discount
2009-12,2010-01,7,18,18,-0.03549901091463217,absolute_discount
2009-12,2010-01,8,18,18,-0.016701058288696564,absolute_discount
2009-12,2010-01,9,18,18,-0.03539733125550519,absolute_discount
2009-12,2010-01,10,19,18,-0.03524513619121101,absolute_discount
2010-01,2010-02,1,19,18,0.0034537199872590554,absolute_discount
2010-01,2010-02,2,18,18,0.02479844948398328,absolute_discount
2010-01,2010-02,3,18,18,0.019894032944023175,absolute_discount
2010-01,2010-02,4,18,18,0.018469569916710196,absolute_discount
2010-01,2010-02,5,18,18,0.023379118451326546,absolute_discount
2010-01,2010-02,6,18,18,0.021429766073301944,absolute_discount
2010-01,2010-02,7,18,18,0.024684145049784636,absolute_discount
2010-01,2010-02,8,18,18,0.020874898241509517,absolute_discount
2010-01,2010-02,9,18,18,0.03067008579473648,absolute_discount
2010-01,2010-02,10,19,19,0.023530155504158257,absolute_discount
2010-02,2010-03,1,19,19,0.06636451934022482,absolute_discount
2010-02,2010-03,2,18,18,0.08209344405622598,absolute_discount
2010-02,2010-03,3,18,18,0.08162799267364834,absolute_discount
2010-02,2010-03,4,18,18,0.09086987685613868,absolute_discount
2010-02,2010-03,5,18,18,0.07510614147177873,absolute_discount
